thread_link,thread_title,is_main_post,user,time,text
https://www.tripadvisor.com/ShowTopic-g1-i12336-k6464083-Travel_with_Humira-Traveling_With_Disabilities.html,Travel with Humira,False,Susan R,11 years ago,Frio large cooling wallet (amazon) products have one that is simply 'charged' for cooling with water. Unlike the medactiv cube product that needs freezer packs it does not say what the tempaerature is that it maintains. The product cost was around £55. Well worth a look as it is smaller than the icube. It needs airflow to work. I have not tried the Frio product and will be managing with my icube which lasts easily for 36 hours at a time.
https://www.tripadvisor.com/ShowTopic-g1-i12336-k6464083-Travel_with_Humira-Traveling_With_Disabilities.html,Travel with Humira,False,sydda,11 years ago,"Did you ever end up figuring out how to travel with your Humira? I'm planning a similar trip (3 months in Europe) and I'm trying to find the best way to do it. I've looked into purchasing my Humira while I'm there, but supposedly the pharmacies there don't recognize Canadian prescriptions."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k6464083-Travel_with_Humira-Traveling_With_Disabilities.html,Travel with Humira,False,shush1982,13 years ago,"I want to do a 3 months trip to middle America, is there any chance to do it with Humira?

The issue is that the cooling bag is only good for a few hours, so how can you get by in areas where you will not have a guarantee for a refrigerator and basically it leaves you responsible for cooling the entire time you are there.

I would love to get your opinion as I really want to do this trip!

Thanks!"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k6464083-Travel_with_Humira-Traveling_With_Disabilities.html,Travel with Humira,False,,10 years ago,This topic has been closed to new posts due to inactivity.What are forum guidelines?
https://www.tripadvisor.com/ShowTopic-g1-i12336-k7806860-Traveling_with_medication_that_needs_refrigeration-Traveling_With_Disabilities.html,Traveling with medication that needs refrigeration,True,N B,11 years ago,"I love to travel to out of the ordinary places where there is often no electricity and often quite hot and humid. I am starting a medication that must be kept at 36F to 46F degrees (2C to 8C). I need a small portable medical fridge that has a backup battery and can be carried in a backpack with my other gear. I carry a solar charger with me that has an outlet where I can plug in equipment to recharge. This is not insulin, so the kit will not fit in a normal insulin case. The injector in larger. Any help would be greatly appreciated."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k7806860-Traveling_with_medication_that_needs_refrigeration-Traveling_With_Disabilities.html,Traveling with medication that needs refrigeration,False,PKHAYES842,11 years ago,"Hi, is not easy, we travel from New Zealand thus long flights. Need to have stop overs to recharge. Best fridge we bought was from Beijing Fuyi Electric Co. , the FYL-YDS- B MODEL. We use humira pens so had to sand and cut the inside plastic so as to fit two pens. Bought the long lasting 7-8 hour batteries times two. Note u can only get one battery out of China at a time even if u buy two fridges as we did. Had to buy a cheap toy with the battery. Not cheap or easy out of China. We stopped in Dubai and the fridge did not handle the heat and the temp went to 12, not what u want to hear but it soon was in a fridge..Our next trip we are trying a icool bag, http://www.medactiv.com but try Sofrigam in France. Hoping this will be our answer with no electronic stuff. Prob this does not help but there is products out there that were not there when we started and no one wanted to know.Peter"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k7806860-Traveling_with_medication_that_needs_refrigeration-Traveling_With_Disabilities.html,Traveling with medication that needs refrigeration,False,sydda,11 years ago,"Hey, did you ever figure out how to keep your medication cold? I'm going on a backpacking trip and I'm trying to figure out how I'm gonna keep my Humira cool for 3-months.."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k7806860-Traveling_with_medication_that_needs_refrigeration-Traveling_With_Disabilities.html,Traveling with medication that needs refrigeration,False,,10 years ago,This topic has been closed to new posts due to inactivity.What are forum guidelines?
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8179606-Travelling_with_18_year_old_wheelchair_bound_son-Traveling_With_Disabilities.html,Travelling with 18 year old wheelchair bound son,True,Katherine D,11 years ago,"My son has Spring Break soon. He wants to fly somewhere for Spring Break in the US. We live in Texas. Would like to go to non-Disney non-snow place. Either all-in resort or accessible place in city centrally located so we can walk (i.e. I push him). Any suggestions??? If you have the name of a hotel, would love to know. Thanks!"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8179606-Travelling_with_18_year_old_wheelchair_bound_son-Traveling_With_Disabilities.html,Travelling with 18 year old wheelchair bound son,False,Stephen J,11 years ago,"What is your son interested in? For best chances at good weather, I would suggest something in the southwest - maybe San Diego or Las Vegas. 



Both the San Diego Zoo and Safari Park are fully accessible, as is Sea World. There are great boardwalks and piers along the beaches in the area as well.



If your son is the outdoors type at all, I like the Vegas option even though he is not 21 yet. There are so many attractions to see along the Strip and you won't have to push him the entire way since there is wheelchair accessible public transportation that can get you up and down Las Vegas Blvd very easily. If it is within you budget and timeframe, you could rent a wheelchair accessible van in Vegas and go check out Red Rock Canyon, Valley of Fire State Park (my favorite), Hoover Dam, and even the Grand Canyon.



These are just a couple of suggestions to get you thinking. As a fellow wheel chair pushing parent, I would encourage you to think big and don't try to limit yourself in the confines of one resort property. 



If you are ever looking for a great summer trip and want to come to Reno/Lake Tahoe, please feel free to contact me through TripAdvisor and I can help you plan a great accessible trip since we are local here and know some great wheelchair friendly options firsthand. Unfortunately, I can't promise no snow in the Sierras for spring break though.



Good luck and have fun!!"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8179606-Travelling_with_18_year_old_wheelchair_bound_son-Traveling_With_Disabilities.html,Travelling with 18 year old wheelchair bound son,False,,10 years ago,This topic has been closed to new posts due to inactivity.What are forum guidelines?
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8217441-Spam_alert-Traveling_With_Disabilities.html,Spam alert,True,Wotsit,11 years ago,"Korean spammers are systematically working their way through virtually every forum on TA. This has been going on for months but today's attack is by far the worst.



Please don't respond to any of their posts when they inevitably appear on this one, because it takes TA longer to delete posts which have had replies.



 Regards,



Mondial, who is seriously thinking about quitting TA if they can't block these scumbags permanently.
Edited: 11 years ago"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8217441-Spam_alert-Traveling_With_Disabilities.html,Spam alert,False,Wotsit,11 years ago,"I'm with you, mondial. I'd rather go play Big Farm and Carnival Tycoon online anyway."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8217441-Spam_alert-Traveling_With_Disabilities.html,Spam alert,False,,10 years ago,This topic has been closed to new posts due to inactivity.What are forum guidelines?
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8034743-Dealing_with_TSA_when_you_have_an_ostomy-Traveling_With_Disabilities.html,Dealing with TSA when you have an ostomy,True,blumebwaybaby,11 years ago,"Does anyone out there have an ostomy & have any tips about dealing with TSA? I have both a urostomy & a colostomy & the last time I flew, I had no troubles going from my home in Syracuse NY but from JFK to home, I felt like I was treated like a cripple. 

I have a card from the American Ostomy Association which I forgot to show them the last time I flew but I'm told that may or may not be of any help.

Any tips would be appreciated."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8034743-Dealing_with_TSA_when_you_have_an_ostomy-Traveling_With_Disabilities.html,Dealing with TSA when you have an ostomy,False,Kesh_grammy,11 years ago,"greetings cyblume,



I am so sorry that you ran into difficulties on your last interaction w/TSA. Here is the website for TSA, where to contact them 72 hours prior to traveling, which hopefully will avoid any situation in the future. I would request a second Ostomy card, & keep it with you d.l./I.D., for traveling.



TSA Cares toll free at 1-855-787-2227



http://www.tsa.gov/traveler-information/travelers-disabilities-and-medical-conditions



I sincerely hope this info helps.



Kind Regards,

Kesh grammy"
